2020-08-20 11:15:00,C,1
2020-08-20 11:45:00,LRCX,1
2020-08-20 12:15:00,MU,1
2020-08-20 12:15:00,AMAT,1
2020-08-20 12:45:00,MU,1
2020-08-20 12:45:00,LRCX,1
2020-08-20 12:45:00,GS,1
2020-08-20 12:45:00,BAC,1
2020-08-20 12:45:00,C,1
2020-08-20 13:15:00,LRCX,1
2020-08-20 13:15:00,JPM,1
2020-08-20 13:15:00,GS,1
2020-08-20 13:15:00,BAC,1
2020-08-20 13:15:00,C,1
2020-08-20 13:45:00,MU,1
2020-08-20 13:45:00,GS,1
2020-08-20 13:45:00,BAC,1
2020-08-20 14:15:00,MU,1
2020-08-20 14:15:00,LRCX,1
2020-08-20 14:15:00,AMAT,1
2020-08-20 14:15:00,GS,1
2020-08-20 14:15:00,C,1
2020-08-20 14:45:00,MU,1
2020-08-20 14:45:00,LRCX,1
2020-08-20 14:45:00,AMAT,1
2020-08-20 14:45:00,GS,1
2020-08-20 15:15:00,MU,1
2020-08-20 15:15:00,LRCX,1
2020-08-20 15:15:00,AMAT,1
2020-08-20 15:15:00,GS,1
2020-08-20 15:15:00,C,1
2020-08-21 10:45:00,MU,1
2020-08-21 10:45:00,LRCX,1
2020-08-21 10:45:00,AMAT,1
2020-08-21 10:45:00,JPM,1
2020-08-21 11:15:00,AMAT,1
2020-08-21 11:15:00,C,1
2020-08-21 11:45:00,MU,1
2020-08-21 12:15:00,MU,1
2020-08-21 12:15:00,GS,1
2020-08-21 12:45:00,MU,1
2020-08-21 12:45:00,AMAT,1
2020-08-21 12:45:00,JPM,1
2020-08-21 12:45:00,C,1
2020-08-21 13:15:00,MU,1
2020-08-21 13:15:00,LRCX,1
2020-08-21 13:15:00,JPM,1
2020-08-21 13:15:00,C,1
2020-08-21 13:45:00,LRCX,1
2020-08-21 13:45:00,AMAT,1
2020-08-21 13:45:00,GS,1
2020-08-21 14:45:00,LRCX,1
2020-08-21 14:45:00,AMAT,1
2020-08-21 15:15:00,MU,1
2020-08-21 15:15:00,LRCX,1
2020-08-21 15:15:00,AMAT,1
2020-08-21 15:15:00,C,1
2020-08-24 10:45:00,MU,1
2020-08-24 10:45:00,AMAT,1
2020-08-24 10:45:00,JPM,1
2020-08-24 10:45:00,BAC,1
2020-08-24 10:45:00,C,1
2020-08-24 11:15:00,LRCX,1
2020-08-24 11:15:00,AMAT,1
2020-08-24 11:15:00,JPM,1
2020-08-24 11:15:00,BAC,1
2020-08-24 11:15:00,C,1
2020-08-24 11:45:00,JPM,1
2020-08-24 12:15:00,LRCX,1
2020-08-24 12:15:00,JPM,1
2020-08-24 12:15:00,GS,1
2020-08-24 12:15:00,BAC,1
2020-08-24 12:15:00,C,1
2020-08-24 12:45:00,GS,1
2020-08-24 12:45:00,C,1
2020-08-24 13:15:00,LRCX,1
2020-08-24 13:45:00,LRCX,1
2020-08-24 13:45:00,AMAT,1
2020-08-24 13:45:00,C,1
2020-08-24 14:15:00,AMAT,1
2020-08-24 14:15:00,BAC,1
2020-08-24 14:45:00,MU,1
2020-08-24 14:45:00,LRCX,1
2020-08-24 14:45:00,AMAT,1
2020-08-24 14:45:00,GS,1
2020-08-24 14:45:00,BAC,1
2020-08-24 15:15:00,LRCX,1
2020-08-24 15:15:00,JPM,1
2020-08-24 15:15:00,GS,1
2020-08-24 15:15:00,BAC,1
2020-08-24 15:15:00,C,1
2020-08-25 10:45:00,MU,1
2020-08-25 10:45:00,LRCX,1
2020-08-25 10:45:00,AMAT,1
2020-08-25 10:45:00,JPM,1
2020-08-25 10:45:00,GS,1
2020-08-25 10:45:00,BAC,1
2020-08-25 10:45:00,C,1
2020-08-25 11:15:00,LRCX,1
2020-08-25 11:45:00,C,1
2020-08-25 12:15:00,MU,1
2020-08-25 12:15:00,LRCX,1
2020-08-25 12:15:00,JPM,1
2020-08-25 12:15:00,GS,1
2020-08-25 12:45:00,MU,1
2020-08-25 12:45:00,GS,1
2020-08-25 13:15:00,JPM,1
2020-08-25 13:45:00,MU,1
2020-08-25 13:45:00,JPM,1
2020-08-25 13:45:00,GS,1
2020-08-25 13:45:00,BAC,1
2020-08-25 14:15:00,AMAT,1
2020-08-25 14:15:00,BAC,1
2020-08-25 14:45:00,MU,1
2020-08-25 14:45:00,AMAT,1
2020-08-25 14:45:00,JPM,1
2020-08-25 14:45:00,BAC,1
2020-08-25 15:15:00,MU,1
2020-08-25 15:15:00,LRCX,1
2020-08-25 15:15:00,AMAT,1
2020-08-25 15:15:00,JPM,1
2020-08-25 15:15:00,BAC,1
2020-08-25 15:15:00,C,1
2020-08-26 10:45:00,LRCX,1
2020-08-26 10:45:00,JPM,1
2020-08-26 10:45:00,BAC,1
2020-08-26 10:45:00,C,1
2020-08-26 11:15:00,MU,1
2020-08-26 11:15:00,AMAT,1
2020-08-26 11:45:00,LRCX,1
2020-08-26 12:15:00,LRCX,1
2020-08-26 12:15:00,JPM,1
2020-08-26 12:45:00,MU,1
2020-08-26 12:45:00,LRCX,1
2020-08-26 12:45:00,GS,1
2020-08-26 13:15:00,MU,1
2020-08-26 13:15:00,JPM,1
2020-08-26 13:15:00,GS,1
2020-08-26 13:45:00,MU,1
2020-08-26 13:45:00,JPM,1
2020-08-26 14:45:00,MU,1
2020-08-26 14:45:00,AMAT,1
2020-08-26 14:45:00,JPM,1
2020-08-26 15:15:00,MU,1
2020-08-26 15:15:00,LRCX,1
2020-08-26 15:15:00,AMAT,1
2020-08-26 15:15:00,GS,1
2020-08-27 10:45:00,MU,1
2020-08-27 10:45:00,LRCX,1
2020-08-27 10:45:00,AMAT,1
2020-08-27 10:45:00,JPM,1
2020-08-27 10:45:00,GS,1
2020-08-27 10:45:00,BAC,1
2020-08-27 10:45:00,C,1
2020-08-27 11:15:00,JPM,1
2020-08-27 11:15:00,GS,1
2020-08-27 11:15:00,BAC,1
2020-08-27 11:15:00,C,1
2020-08-27 12:15:00,LRCX,1
2020-08-27 12:15:00,AMAT,1
2020-08-27 12:15:00,C,1
2020-08-27 12:45:00,LRCX,1
2020-08-27 12:45:00,AMAT,1
2020-08-27 12:45:00,GS,1
2020-08-27 12:45:00,C,1
2020-08-27 13:15:00,LRCX,1
2020-08-27 13:15:00,AMAT,1
2020-08-27 13:15:00,BAC,1
2020-08-27 13:15:00,C,1
2020-08-27 13:45:00,MU,1
2020-08-27 13:45:00,AMAT,1
2020-08-27 13:45:00,JPM,1
2020-08-27 13:45:00,GS,1
2020-08-27 13:45:00,BAC,1
2020-08-27 13:45:00,C,1
2020-08-27 14:15:00,MU,1
2020-08-27 14:15:00,LRCX,1
2020-08-27 14:15:00,AMAT,1
2020-08-27 14:15:00,JPM,1
2020-08-27 14:15:00,BAC,1
2020-08-27 14:15:00,C,1
2020-08-27 14:45:00,MU,1
2020-08-27 14:45:00,LRCX,1
2020-08-27 14:45:00,AMAT,1
2020-08-27 14:45:00,JPM,1
2020-08-27 14:45:00,C,1
2020-08-27 15:15:00,MU,1
2020-08-27 15:15:00,LRCX,1
2020-08-27 15:15:00,AMAT,1
2020-08-27 15:15:00,JPM,1
2020-08-27 15:15:00,BAC,1
2020-08-27 15:15:00,C,1
2020-08-28 10:45:00,MU,1
2020-08-28 10:45:00,LRCX,1
2020-08-28 10:45:00,GS,1
2020-08-28 12:15:00,C,1
2020-08-28 12:45:00,C,1
2020-08-28 13:15:00,BAC,1
2020-08-28 13:45:00,LRCX,1
2020-08-28 13:45:00,AMAT,1
2020-08-28 13:45:00,C,1
2020-08-28 14:15:00,MU,1
2020-08-28 14:45:00,BAC,1
2020-08-28 15:15:00,AMAT,1
2020-08-28 15:15:00,JPM,1
2020-08-28 15:15:00,BAC,1
2020-08-28 15:15:00,C,1
2020-08-31 10:45:00,MU,1
2020-08-31 10:45:00,LRCX,1
2020-08-31 10:45:00,AMAT,1
2020-08-31 10:45:00,JPM,1
2020-08-31 10:45:00,GS,1
2020-08-31 10:45:00,BAC,1
2020-08-31 10:45:00,C,1
2020-09-01 10:45:00,LRCX,1
2020-09-01 10:45:00,AMAT,1
2020-09-01 11:15:00,MU,1
2020-09-01 11:15:00,LRCX,1
2020-09-01 11:45:00,AMAT,1
2020-09-01 11:45:00,C,1
2020-09-01 12:15:00,MU,1
2020-09-01 12:15:00,JPM,1
2020-09-01 12:45:00,MU,1
2020-09-01 13:15:00,MU,1
2020-09-01 13:45:00,MU,1
2020-09-01 13:45:00,AMAT,1
2020-09-01 13:45:00,C,1
2020-09-01 14:15:00,LRCX,1
2020-09-01 14:15:00,AMAT,1
2020-09-01 14:45:00,GS,1
2020-09-01 15:15:00,MU,1
2020-09-01 15:15:00,LRCX,1
2020-09-02 10:45:00,MU,1
2020-09-02 10:45:00,LRCX,1
2020-09-02 10:45:00,AMAT,1
2020-09-02 10:45:00,JPM,1
2020-09-02 10:45:00,GS,1
2020-09-02 10:45:00,BAC,1
2020-09-02 10:45:00,C,1
2020-09-02 11:15:00,MU,1
2020-09-02 11:15:00,LRCX,1
2020-09-02 11:15:00,AMAT,1
2020-09-02 11:15:00,JPM,1
2020-09-02 11:15:00,BAC,1
2020-09-02 11:45:00,MU,1
2020-09-02 11:45:00,AMAT,1
2020-09-02 11:45:00,JPM,1
2020-09-03 10:45:00,MU,1
2020-09-03 10:45:00,LRCX,1
2020-09-03 10:45:00,AMAT,1
2020-09-03 10:45:00,JPM,1
2020-09-03 10:45:00,GS,1
2020-09-03 10:45:00,BAC,1
2020-09-03 10:45:00,C,1
2020-09-03 11:15:00,MU,1
2020-09-03 11:15:00,LRCX,1
2020-09-03 11:15:00,AMAT,1
2020-09-03 11:15:00,JPM,1
2020-09-03 11:15:00,GS,1
2020-09-03 11:15:00,BAC,1
2020-09-03 11:15:00,C,1
2020-09-03 11:45:00,MU,1
2020-09-03 11:45:00,LRCX,1
2020-09-03 11:45:00,AMAT,1
2020-09-03 11:45:00,JPM,1
2020-09-03 11:45:00,GS,1
2020-09-03 11:45:00,BAC,1
2020-09-03 11:45:00,C,1
2020-09-03 12:15:00,MU,1
2020-09-03 12:15:00,LRCX,1
2020-09-03 12:15:00,AMAT,1
2020-09-03 12:15:00,JPM,1
2020-09-03 12:15:00,GS,1
2020-09-03 12:15:00,BAC,1
2020-09-03 12:15:00,C,1
2020-09-03 12:45:00,MU,1
2020-09-03 12:45:00,LRCX,1
2020-09-03 12:45:00,GS,1
2020-09-03 12:45:00,BAC,1
2020-09-03 12:45:00,C,1
2020-09-03 13:15:00,MU,1
2020-09-03 13:15:00,LRCX,1
2020-09-03 13:15:00,AMAT,1
2020-09-03 13:15:00,JPM,1
2020-09-03 13:15:00,GS,1
2020-09-03 13:15:00,BAC,1
2020-09-03 13:15:00,C,1
2020-09-03 13:45:00,MU,1
2020-09-03 13:45:00,LRCX,1
2020-09-03 13:45:00,AMAT,1
2020-09-03 13:45:00,JPM,1
2020-09-03 13:45:00,GS,1
2020-09-03 13:45:00,BAC,1
2020-09-03 13:45:00,C,1
2020-09-03 14:15:00,MU,1
2020-09-03 14:15:00,LRCX,1
2020-09-03 14:15:00,AMAT,1
2020-09-03 14:15:00,JPM,1
2020-09-03 14:15:00,GS,1
2020-09-03 14:15:00,BAC,1
2020-09-03 14:15:00,C,1
2020-09-03 14:45:00,MU,1
2020-09-03 14:45:00,LRCX,1
2020-09-03 14:45:00,AMAT,1
2020-09-03 14:45:00,JPM,1
2020-09-03 14:45:00,GS,1
2020-09-03 14:45:00,BAC,1
2020-09-03 14:45:00,C,1
2020-09-03 15:15:00,MU,1
2020-09-03 15:15:00,LRCX,1
2020-09-03 15:15:00,AMAT,1
2020-09-03 15:15:00,JPM,1
2020-09-03 15:15:00,GS,1
2020-09-03 15:15:00,BAC,1
2020-09-03 15:15:00,C,1
2020-09-04 10:45:00,LRCX,1
2020-09-04 10:45:00,AMAT,1
2020-09-04 10:45:00,JPM,1
2020-09-04 10:45:00,GS,1
2020-09-04 10:45:00,BAC,1
2020-09-04 10:45:00,C,1
2020-09-04 11:15:00,MU,1
2020-09-04 11:15:00,LRCX,1
2020-09-04 11:15:00,AMAT,1
2020-09-04 11:15:00,GS,1
2020-09-04 11:15:00,C,1
2020-09-04 11:45:00,MU,1
2020-09-04 11:45:00,LRCX,1
2020-09-04 11:45:00,AMAT,1
2020-09-04 11:45:00,JPM,1
2020-09-04 11:45:00,GS,1
2020-09-04 11:45:00,C,1
2020-09-04 12:15:00,MU,1
2020-09-04 12:15:00,LRCX,1
2020-09-04 12:15:00,AMAT,1
2020-09-04 12:15:00,GS,1
2020-09-04 12:45:00,MU,1
2020-09-04 12:45:00,AMAT,1
2020-09-04 12:45:00,GS,1
2020-09-04 12:45:00,BAC,1
2020-09-04 12:45:00,C,1
2020-09-04 13:15:00,MU,1
2020-09-04 13:15:00,LRCX,1
2020-09-04 13:15:00,JPM,1
2020-09-04 13:15:00,GS,1
2020-09-04 13:15:00,BAC,1
2020-09-04 13:15:00,C,1
2020-09-04 13:45:00,MU,1
2020-09-04 13:45:00,LRCX,1
2020-09-04 13:45:00,AMAT,1
2020-09-04 13:45:00,GS,1
2020-09-04 13:45:00,BAC,1
2020-09-04 13:45:00,C,1
2020-09-04 14:15:00,MU,1
2020-09-04 14:15:00,AMAT,1
2020-09-04 14:15:00,JPM,1
2020-09-04 14:15:00,GS,1
2020-09-04 14:15:00,BAC,1
2020-09-04 14:15:00,C,1
2020-09-04 14:45:00,MU,1
2020-09-04 14:45:00,LRCX,1
2020-09-04 14:45:00,AMAT,1
2020-09-04 14:45:00,JPM,1
2020-09-04 14:45:00,GS,1
2020-09-04 14:45:00,BAC,1
2020-09-04 14:45:00,C,1
2020-09-04 15:15:00,MU,1
2020-09-04 15:15:00,LRCX,1
2020-09-04 15:15:00,AMAT,1
2020-09-04 15:15:00,JPM,1
2020-09-04 15:15:00,GS,1
2020-09-04 15:15:00,BAC,1
2020-09-04 15:15:00,C,1
